Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
1995-07-03,1995,7,3,Monday,27,1995-27,283.63,283.77,283.19,283.74,1179100,283.74,0.00038777756115027096,281.8464285714288,273.3946000000001
1995-07-05,1995,7,5,Wednesday,27,1995-27,283.7,285.04,283.7,284.77,3578700,284.77,0.0036300797023574027,282.26928571428596,273.81600000000003
1995-07-06,1995,7,6,Thursday,27,1995-27,284.8,286.35,284.73,286.35,4205000,286.35,0.005548397481477174,282.7021428571431,274.26360000000005
1995-07-07,1995,7,7,Friday,27,1995-27,286.35,289.35,286.27,289.35,4665400,289.35,0.010476689142850937,283.31214285714316,274.7528000000001
1995-07-10,1995,7,10,Monday,28,1995-28,289.47,290.67,289.31,290.67,4097000,290.67,0.004561974412907066,283.91500000000025,275.2522000000001
1995-07-11,1995,7,11,Tuesday,28,1995-28,290.64,291.07,290.03,291.05,3767800,291.05,0.0013072362049098007,284.5228571428574,275.74980000000005
1995-07-12,1995,7,12,Wednesday,28,1995-28,291.09,293.77,291.09,293.77,4163600,293.77,0.009345477872474417,285.3100000000003,276.30640000000005
1995-07-13,1995,7,13,Thursday,28,1995-28,293.78,294.8,293.78,294.67,3875000,294.67,0.0030637044208781106,286.04571428571455,276.88180000000006
1995-07-14,1995,7,14,Friday,28,1995-28,294.55,294.88,292.87,294.88,3129400,294.88,0.0007126325907254039,286.82142857142884,277.4426000000001
1995-07-17,1995,7,17,Monday,29,1995-29,294.85,295.97,294.85,295.96,3225400,295.96,0.003662461185507615,287.8678571428574,278.0486
1995-07-18,1995,7,18,Tuesday,29,1995-29,295.94,295.96,293.15,293.59,3722300,293.59,-0.008007822630131445,288.8178571428574,278.608
1995-07-19,1995,7,19,Wednesday,29,1995-29,293.11,293.11,285.15,287.07,4834000,287.07,-0.02220780372287645,289.3271428571431,279.0092
1995-07-20,1995,7,20,Thursday,29,1995-29,287.11,289.44,287.11,289.42,3863800,289.42,0.008186177739081923,289.92285714285737,279.4664
1995-07-21,1995,7,21,Friday,29,1995-29,289.44,290.83,289.26,290.53,4318300,290.53,0.003835205929322072,290.41571428571444,279.9216
1995-07-24,1995,7,24,Monday,30,1995-30,290.53,293.39,290.53,293.39,3153000,293.39,0.009844132726938293,291.1050000000002,280.4106
1995-07-25,1995,7,25,Tuesday,30,1995-30,293.39,294.72,293.39,294.7,3732000,294.7,0.0044650379808033325,291.8142857142859,280.9076
1995-07-26,1995,7,26,Wednesday,30,1995-30,294.7,296.11,294.7,296.1,3934700,296.1,0.004750572916504936,292.51071428571447,281.411
1995-07-27,1995,7,27,Thursday,30,1995-30,296.11,298.76,296.11,298.75,3551600,298.75,0.008949658364944213,293.18214285714305,281.9426
1995-07-28,1995,7,28,Friday,30,1995-30,298.77,299.31,298.3,299.23,3115900,299.23,0.001606731334989453,293.7935714285716,282.4714
1995-07-31,1995,7,31,Monday,31,1995-31,299.23,299.72,298.22,299.72,2919500,299.72,0.0016375036473108562,294.4128571428573,283.04679999999996
1995-08-01,1995,8,1,Tuesday,31,1995-31,299.73,299.81,297.32,298.33,3322100,298.33,-0.0046377106725484785,294.73857142857156,283.6024
1995-08-02,1995,8,2,Wednesday,31,1995-31,298.39,299.92,297.65,297.83,3743300,297.83,-0.0016759964552838236,294.96428571428584,284.12739999999997
1995-08-03,1995,8,3,Thursday,31,1995-31,297.83,297.83,295.21,297.37,3541300,297.37,-0.001544476633706937,295.14214285714297,284.6162
1995-08-04,1995,8,4,Friday,31,1995-31,297.27,298.28,297.27,298.27,3147400,298.27,0.003026512127189296,295.307142857143,285.1328
