Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
1995-06-05,1995,6,5,Monday,23,1995-23,532.51,537.73,532.47,535.6,337520000,535.6,0.005802643637952354,527.5499999999998,515.7965999999998
1995-06-06,1995,6,6,Tuesday,23,1995-23,535.6,537.09,535.14,535.55,340490000,535.55,-9.333046162685044e-05,528.0757142857141,516.4881999999998
1995-06-07,1995,6,7,Wednesday,23,1995-23,535.55,535.55,531.66,533.13,327790000,533.13,-0.004518687266018118,528.5085714285713,517.0867999999998
1995-06-08,1995,6,8,Thursday,23,1995-23,533.13,533.56,531.65,532.35,289880000,532.35,-0.0014631127299736812,529.4207142857142,517.6557999999998
1995-06-09,1995,6,9,Friday,23,1995-23,532.35,532.35,526.0,527.94,327570000,527.94,-0.0082839736015341,530.0457142857141,518.1521999999998
1995-06-12,1995,6,12,Monday,24,1995-24,527.94,532.54,527.94,530.88,289920000,530.88,0.005568819236675626,530.5621428571427,518.7253999999997
1995-06-13,1995,6,13,Tuesday,24,1995-24,530.88,536.23,530.88,536.05,339660000,536.05,0.00973851503655232,531.0949999999999,519.4321999999997
1995-06-14,1995,6,14,Wednesday,24,1995-24,536.05,536.48,533.83,536.47,330770000,536.47,0.000783477137804578,531.6564285714285,520.1245999999998
1995-06-15,1995,6,15,Thursday,24,1995-24,536.48,539.07,535.56,537.12,334700000,537.12,0.0012116697104416208,532.2657142857141,520.7621999999997
1995-06-16,1995,6,16,Friday,24,1995-24,537.51,539.98,537.12,539.83,442740000,539.83,0.005045468419147214,533.4214285714285,521.4473999999998
1995-06-19,1995,6,19,Monday,25,1995-25,539.83,545.22,539.83,545.22,322990000,545.22,0.009984538544814292,534.9671428571428,522.2301999999997
1995-06-20,1995,6,20,Tuesday,25,1995-25,545.22,545.44,543.43,544.98,382370000,544.98,-0.00044017139369545433,535.7942857142856,523.0013999999998
1995-06-21,1995,6,21,Wednesday,25,1995-25,544.98,545.93,543.9,543.98,398210000,543.98,-0.0018349297879527438,536.5435714285713,523.7407999999998
1995-06-22,1995,6,22,Thursday,25,1995-25,543.98,551.07,543.98,551.07,421000000,551.07,0.013033617247015572,537.8692857142856,524.6515999999998
1995-06-23,1995,6,23,Friday,25,1995-25,551.07,551.07,548.23,549.71,321660000,549.71,-0.0024678994201953186,538.8771428571428,525.5023999999999
1995-06-26,1995,6,26,Monday,26,1995-26,549.71,549.79,544.06,544.13,296720000,544.13,-0.010150837472126972,539.4899999999999,526.2003999999998
1995-06-27,1995,6,27,Tuesday,26,1995-26,544.11,547.07,542.19,542.43,346950000,542.43,-0.0031242758013269034,540.1542857142856,526.9263999999998
1995-06-28,1995,6,28,Wednesday,26,1995-26,542.43,546.33,540.72,544.73,368060000,544.73,0.004240156009115648,541.0385714285712,527.7135999999998
1995-06-29,1995,6,29,Thursday,26,1995-26,544.73,546.25,540.79,543.87,313080000,543.87,-0.001578736956652338,542.1764285714283,528.4925999999999
1995-06-30,1995,6,30,Friday,26,1995-26,543.87,546.82,543.51,544.75,311650000,544.75,0.0016180427137240105,543.1671428571427,529.2817999999999
1995-07-03,1995,7,3,Monday,27,1995-27,544.75,547.1,544.43,547.09,117900000,547.09,0.004295597715408439,543.9557142857141,530.0537999999998
1995-07-05,1995,7,5,Wednesday,27,1995-27,547.09,549.98,546.28,547.26,357850000,547.26,0.0003107037266485424,544.7264285714284,530.7411999999998
1995-07-06,1995,7,6,Thursday,27,1995-27,547.26,553.99,546.59,553.99,420500000,553.99,0.012297592275438252,545.9314285714283,531.5789999999998
1995-07-07,1995,7,7,Friday,27,1995-27,553.9,556.57,553.05,556.37,466540000,556.37,0.004296115317544924,547.112857142857,532.4531999999998
1995-07-10,1995,7,10,Monday,28,1995-28,556.37,558.48,555.77,557.19,409700000,557.19,0.001473852528740327,547.967857142857,533.3259999999998
1995-07-11,1995,7,11,Tuesday,28,1995-28,556.78,557.19,553.8,554.78,376770000,554.78,-0.004325226823833184,548.6678571428571,534.1273999999999
1995-07-12,1995,7,12,Wednesday,28,1995-28,555.27,561.56,554.27,560.89,416360000,560.89,0.0110133476853993,549.8757142857141,535.0599999999998
1995-07-13,1995,7,13,Thursday,28,1995-28,560.89,562.0,559.07,561.0,387500000,561.0,0.00019609076412496762,550.5849999999999,535.9827999999999
1995-07-14,1995,7,14,Friday,28,1995-28,561.0,561.0,556.41,559.89,312930000,559.89,-0.0019785835143716346,551.3121428571427,536.7709999999998
1995-07-17,1995,7,17,Monday,29,1995-29,560.34,562.94,559.45,562.72,322540000,562.72,0.005054485667983277,552.6399999999999,537.6145999999999
1995-07-18,1995,7,18,Tuesday,29,1995-29,562.55,562.72,556.86,558.46,372230000,558.46,-0.007570281760474695,553.7849999999999,538.3813999999999
1995-07-19,1995,7,19,Wednesday,29,1995-29,556.58,558.46,542.51,550.98,489850000,550.98,-0.013394050083449849,554.2314285714284,538.9217999999998
1995-07-20,1995,7,20,Thursday,29,1995-29,550.98,554.43,549.1,553.54,383380000,553.54,0.004646262385823663,554.9221428571428,539.5213999999999
1995-07-21,1995,7,21,Friday,29,1995-29,553.34,554.73,550.91,553.62,431830000,553.62,0.00014455521375156266,555.5557142857142,540.1065999999998
1995-07-24,1995,7,24,Monday,30,1995-30,553.62,557.21,553.62,556.63,315300000,556.63,0.005436959994531643,556.2371428571427,540.7517999999999
1995-07-25,1995,7,25,Tuesday,30,1995-30,556.63,561.75,556.34,561.1,373200000,561.1,0.008030416369785964,557.2257142857142,541.4627999999998
1995-07-26,1995,7,26,Wednesday,30,1995-30,561.1,563.78,560.85,561.61,393470000,561.61,0.0009089463336591219,557.7699999999999,542.1401999999998
1995-07-27,1995,7,27,Thursday,30,1995-30,561.61,565.33,561.61,565.22,356570000,565.22,0.006427922305018541,558.4021428571427,542.8807999999999
1995-07-28,1995,7,28,Friday,30,1995-30,565.22,565.4,562.04,562.93,311590000,562.93,-0.004051481097695597,558.8121428571427,543.5979999999998
1995-07-31,1995,7,31,Monday,31,1995-31,562.93,563.49,560.06,562.06,291950000,562.06,-0.0015454765752525024,559.3321428571427,544.4475999999999
1995-08-01,1995,8,1,Tuesday,31,1995-31,562.06,562.11,556.67,559.64,332210000,559.64,-0.004305559763491229,559.2428571428569,545.2565999999999
1995-08-02,1995,8,2,Wednesday,31,1995-31,559.64,565.62,557.87,558.8,374330000,558.8,-0.00150101285376536,559.0857142857141,545.9595999999998
1995-08-03,1995,8,3,Thursday,31,1995-31,558.8,558.8,554.1,558.75,353110000,558.75,-8.94556085553333e-05,559.0042857142855,546.5627999999998
1995-08-04,1995,8,4,Friday,31,1995-31,558.75,559.57,557.91,558.94,314740000,558.94,0.0003400491121363647,558.7342857142854,547.1693999999998
1995-08-07,1995,8,7,Monday,32,1995-32,558.94,561.24,558.94,560.03,277050000,560.03,0.0019501679083757661,558.8464285714283,547.7981999999997
1995-08-08,1995,8,8,Tuesday,32,1995-32,560.03,561.53,558.32,560.39,306090000,560.39,0.0006427965157769222,559.5185714285711,548.5329999999998
1995-08-09,1995,8,9,Wednesday,32,1995-32,560.39,561.59,559.29,559.71,303390000,559.71,-0.0012134275379761528,559.9592857142856,549.2555999999997
1995-08-10,1995,8,10,Thursday,32,1995-32,559.71,560.63,556.05,557.45,306660000,557.45,-0.00403782258116403,560.2328571428569,549.7365999999997
1995-08-11,1995,8,11,Friday,32,1995-32,557.45,558.5,553.04,555.11,267850000,555.11,-0.004197733974754425,560.1242857142855,550.1689999999996
1995-08-14,1995,8,14,Monday,33,1995-33,555.11,559.74,554.76,559.74,264920000,559.74,0.008340698248978873,560.0271428571426,550.7135999999997
1995-08-15,1995,8,15,Tuesday,33,1995-33,559.74,559.98,555.22,558.57,330070000,558.57,-0.0020902256950880993,559.8099999999998,551.1729999999998
1995-08-16,1995,8,16,Wednesday,33,1995-33,558.57,559.98,557.37,559.97,390170000,559.97,0.002506334677031097,559.4349999999998,551.6613999999997
1995-08-17,1995,8,17,Thursday,33,1995-33,559.97,559.97,557.42,559.04,354460000,559.04,-0.001660790264544909,559.1571428571426,552.1795999999998
1995-08-18,1995,8,18,Friday,33,1995-33,559.04,561.24,558.34,559.21,320490000,559.21,0.00030417135088001146,558.9535714285712,552.7167999999998
1995-08-21,1995,8,21,Monday,34,1995-34,559.21,563.34,557.89,558.11,303200000,558.11,-0.0019671260847816674,558.8442857142855,553.3201999999998
1995-08-22,1995,8,22,Tuesday,34,1995-34,558.11,559.52,555.87,559.52,290890000,559.52,0.002526444995961219,558.895714285714,553.8929999999998
1995-08-23,1995,8,23,Wednesday,34,1995-34,559.52,560.0,557.08,557.14,291890000,557.14,-0.004253654560575693,558.780714285714,554.3147999999998
1995-08-24,1995,8,24,Thursday,34,1995-34,557.14,558.63,555.2,557.46,299200000,557.46,0.0005743750508042655,558.6749999999996,554.7345999999998
1995-08-25,1995,8,25,Friday,34,1995-34,557.46,561.31,557.46,560.1,255990000,560.1,0.004735682397348118,558.6799999999997,555.1941999999998
1995-08-28,1995,8,28,Monday,35,1995-35,560.1,562.22,557.99,559.05,267860000,559.05,-0.0018746435256854488,558.5842857142854,555.5785999999997
1995-08-29,1995,8,29,Tuesday,35,1995-35,559.05,560.01,555.71,560.0,311290000,560.0,0.0016993332041410625,558.6049999999998,555.8741999999997
1995-08-30,1995,8,30,Wednesday,35,1995-35,560.0,561.52,559.49,560.92,329840000,560.92,0.0016428266252790369,558.8528571428568,556.1929999999996
1995-08-31,1995,8,31,Thursday,35,1995-35,561.09,562.36,560.49,561.88,300920000,561.88,0.001711513231665407,559.3364285714283,556.5509999999997
1995-09-01,1995,9,1,Friday,35,1995-35,561.88,564.62,561.01,563.84,256730000,563.84,0.0034883283897333417,559.6292857142854,556.8063999999997
1995-09-05,1995,9,5,Tuesday,36,1995-36,563.86,569.2,563.84,569.17,332670000,569.17,0.00945295793278933,560.3864285714283,557.1955999999997
1995-09-06,1995,9,6,Wednesday,36,1995-36,569.17,570.53,569.0,570.17,369540000,570.17,0.0017569443751883629,561.1149999999997,557.7163999999997
1995-09-07,1995,9,7,Thursday,36,1995-36,570.17,571.11,569.23,570.29,321720000,570.29,0.00021045498848448752,561.9185714285711,558.2735999999996
1995-09-08,1995,9,8,Friday,36,1995-36,570.29,572.68,569.27,572.68,317940000,572.68,0.004190876116576092,562.8807142857139,558.8325999999996
1995-09-11,1995,9,11,Monday,37,1995-37,572.68,575.15,572.68,573.91,296840000,573.91,0.0021477622485168713,564.0092857142855,559.4333999999997
1995-09-12,1995,9,12,Tuesday,37,1995-37,573.91,576.51,573.11,576.51,344540000,576.51,0.004530391076579043,565.2228571428568,560.0685999999996
1995-09-13,1995,9,13,Wednesday,37,1995-37,576.51,579.72,575.47,578.77,384380000,578.77,0.003920157026490845,566.7678571428568,560.7021999999996
1995-09-14,1995,9,14,Thursday,37,1995-37,578.77,583.99,578.77,583.61,382880000,583.61,0.008362502646962255,568.6357142857139,561.4291999999997
1995-09-15,1995,9,15,Friday,37,1995-37,583.61,585.07,581.79,583.35,459370000,583.35,-0.00044551973432804814,570.2964285714281,562.0163999999996
1995-09-18,1995,9,18,Monday,38,1995-38,583.35,583.37,579.36,582.77,326090000,582.77,-0.0009941820158729797,571.9907142857139,562.5443999999997
1995-09-19,1995,9,19,Tuesday,38,1995-38,582.78,584.24,580.75,584.2,371170000,584.2,0.0024537855892645677,573.7192857142853,563.0845999999997
1995-09-20,1995,9,20,Wednesday,38,1995-38,584.2,586.77,584.18,586.77,400050000,586.77,0.004399190808828557,575.5657142857139,563.7243999999997
